where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
b,approximation,timing,time,1,10,60,1.666666667,16.66666667,noun,noun,noun,actions_process,0,0,NA,NA,mturk,4
b,april,4,four,1,33,68,1.470588235,48.52941176,noun,noun,other,0,0,0,NA,NA,wl6,1
b,april,30,thirty,15,15,68,22.05882353,22.05882353,noun,noun,other,0,0,0,NA,NA,wl6,1
b,april,4th,four,7,33,68,10.29411765,48.52941176,noun,adjective,other,numbers,0,0,NA,NA,wl6,1
b,april,calendar,calendar,10,11,68,14.70588235,16.17647059,noun,noun,noun,0,0,0,NA,NA,wl6,1
b,april,calendars,calendar,1,11,68,1.470588235,16.17647059,noun,noun,noun,numbers,0,0,NA,NA,wl6,1
b,april,day,day,8,24,68,11.76470588,35.29411765,noun,noun,noun,0,0,0,NA,NA,wl6,1
b,april,days,day,16,24,68,23.52941176,35.29411765,noun,noun,noun,numbers,0,0,NA,NA,wl6,1
b,april,fool,fool,9,13,68,13.23529412,19.11764706,noun,noun,noun,0,0,0,NA,NA,wl6,1
b,april,fools,fool,4,13,68,5.882352941,19.11764706,noun,noun,noun,numbers,0,0,NA,NA,wl6,1
b,april,four,four,1,33,68,1.470588235,48.52941176,noun,other,other,0,0,0,NA,NA,wl6,1
b,april,fourth,four,24,33,68,35.29411765,48.52941176,noun,adjective,other,numbers,0,0,NA,NA,wl6,1
b,april,month,month,83,85,68,100,100,noun,noun,noun,0,0,0,NA,NA,wl6,1
b,april,months,month,2,85,68,2.941176471,100,noun,noun,noun,numbers,0,0,NA,NA,wl6,1
b,april,year,year,22,23,68,32.35294118,33.82352941,noun,noun,noun,0,0,0,NA,NA,wl6,1
b,april,years,year,1,23,68,1.470588235,33.82352941,noun,noun,noun,numbers,0,0,NA,NA,wl6,1
m,apron,cleaning,clean,5,5,30,16.66666667,16.66666667,noun,noun,adjective,present_participle,0,0,0.027,0,NA,NA
m,apron,cloth,cloth,11,21,30,36.66666667,70,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apron,clothes,cloth,10,21,30,33.33333333,70,noun,noun,noun,numbers,0,0,0.034,0,NA,NA
m,apron,cooking,cook,21,26,30,70,86.66666667,noun,noun,noun,present_participle,0,0,0.122,0,NA,NA
m,apron,cooks,cook,5,26,30,16.66666667,86.66666667,noun,noun,noun,numbers,0,0,0.291,0,NA,NA
m,apron,cotton,cotton,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apron,covering,cover,10,10,30,33.33333333,33.33333333,noun,verb,verb,present_participle,0,0,0.02,0,NA,NA
m,apron,kitchen,kitchen,10,10,30,33.33333333,33.33333333,noun,noun,noun,0,0,0,0.149,0,NA,NA
m,apron,long,long,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,apron,neck,neck,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apron,protection,protect,16,16,30,53.33333333,53.33333333,noun,noun,verb,actions_process,0,0,NA,NA,NA,NA
m,apron,strings,string,10,10,30,33.33333333,33.33333333,noun,noun,noun,numbers,0,0,0.074,NA,NA,NA
m,apron,waist,waist,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apron,women,woman,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,apron,word,word,59,59,30,100,100,noun,noun,noun,0,0,0,NA,NA,NA,NA
b,arc,animal,animal,1,11,87,1.149425287,12.64367816,noun,noun,noun,0,0,0,NA,NA,wl18a,3
b,arc,animals,animal,10,11,87,11.49425287,12.64367816,noun,noun,noun,numbers,0,0,NA,NA,wl18a,3
b,arc,boat,boat,14,14,87,16.09195402,16.09195402,noun,noun,noun,0,0,0,NA,NA,wl18a,3
b,arc,circle,circle,12,14,87,13.79310345,16.09195402,noun,noun,noun,0,0,0,NA,NA,wl18a,3
b,arc,circular,circle,1,14,87,1.149425287,16.09195402,noun,adjective,noun,characteristic,0,0,NA,NA,wl18a,3
b,arc,curve,curve,13,19,87,14.94252874,21.83908046,noun,noun,noun,0,0,0,NA,NA,wl18a,3
b,arc,curved,curve,4,19,87,4.597701149,21.83908046,noun,adjective,noun,past_tense,0,0,NA,NA,wl18a,3
b,arc,curves,curve,2,19,87,2.298850575,21.83908046,noun,noun,noun,numbers,0,0,NA,NA,wl18a,3
b,arc,noah,noah,28,28,87,32.18390805,32.18390805,noun,noun,noun,0,0,0,NA,NA,wl18a,3
b,arc,semicircle,circle,1,14,87,1.149425287,16.09195402,noun,noun,noun,numbers,0,0,NA,NA,wl18a,3
b,architect,build,build,4,31,30,13.33333333,100,noun,verb,verb,0,0,0,0.053,0.011,mturk2,5
b,architect,builder,build,5,31,30,16.66666667,100,noun,adjective,verb,person_object,0,0,0.072,0.033,mturk2,5
b,architect,building,build,4,31,30,13.33333333,100,noun,noun,verb,present_participle,0,0,0.289,0,mturk2,5
b,architect,buildings,build,17,31,30,56.66666667,100,noun,noun,verb,present_participle,numbers,0,0.053,0.011,mturk2,5
b,architect,builds,build,1,31,30,3.333333333,100,noun,verb,verb,third_person,0,0,0.053,0.011,mturk2,5
b,architect,construction,construct,4,4,30,13.33333333,13.33333333,noun,noun,verb,actions_process,0,0,NA,NA,mturk2,5
b,architect,design,design,6,25,30,20,83.33333333,noun,noun,noun,0,0,0,0.039,0.027,mturk2,5
b,architect,designer,design,6,25,30,20,83.33333333,noun,noun,noun,person_object,0,0,0.072,0,mturk2,5
b,architect,designs,design,13,25,30,43.33333333,83.33333333,noun,noun,noun,numbers,0,0,0.039,0.027,mturk2,5
b,architect,one,one,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,architect,plan,plan,1,9,30,3.333333333,30,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,architect,planner,plan,2,9,30,6.666666667,30,noun,noun,noun,person_object,0,0,NA,NA,mturk2,5
b,architect,plans,plan,6,9,30,20,30,noun,noun,noun,third_person,0,0,NA,NA,mturk2,5
b,area,land,land,11,11,60,18.33333333,18.33333333,noun,noun,noun,0,0,0,0.02,0,wl20a,3
b,area,length,length,18,18,60,30,30,noun,noun,noun,0,0,0,NA,NA,wl20a,3
b,area,math,mathematics,21,28,60,35,46.66666667,noun,noun,noun,characteristic,0,0,0.014,0,wl20a,3
b,area,mathematical,mathematics,4,28,60,6.666666667,46.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,wl20a,3
b,area,mathematics,mathematics,3,28,60,5,46.66666667,noun,noun,noun,0,0,0,NA,NA,wl20a,3
b,area,place,place,28,33,60,46.66666667,55,noun,noun,noun,0,0,0,0.209,0.056,wl20a,3
b,area,placed,place,1,33,60,1.666666667,55,noun,verb,noun,past_tense,0,0,0.209,0.056,wl20a,3
b,area,places,place,4,33,60,6.666666667,55,noun,noun,noun,numbers,0,0,0.209,0.056,wl20a,3
b,area,space,space,57,58,60,95,96.66666667,noun,noun,noun,0,0,0,0.128,0.02,wl20a,3
b,area,spatial,space,1,58,60,1.666666667,96.66666667,noun,adjective,noun,characteristic,0,0,0.128,0.02,wl20a,3
b,area,time,time,1,19,60,1.666666667,31.66666667,noun,noun,noun,0,0,0,NA,NA,wl20a,3
b,area,times,time,18,19,60,30,31.66666667,noun,noun,noun,numbers,0,0,NA,NA,wl20a,3
b,area,wide,wide,1,18,60,1.666666667,30,noun,adjective,adjective,0,0,0,NA,NA,wl20a,3
b,area,width,wide,17,18,60,28.33333333,30,noun,noun,adjective,characteristic,0,0,NA,NA,wl20a,3
b,arena,entertainment,entertain,4,5,30,13.33333333,16.66666667,noun,noun,verb,actions_process,0,0,NA,NA,mturk2,5
b,arena,entertainments,entertain,1,5,30,3.333333333,16.66666667,noun,noun,verb,actions_process,numbers,0,NA,NA,mturk2,5
b,arena,event,event,1,7,30,3.333333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,arena,events,event,6,7,30,20,23.33333333,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,arena,held,hold,3,8,30,10,26.66666667,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,arena,hold,hold,1,8,30,3.333333333,26.66666667,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,arena,holds,hold,4,8,30,13.33333333,26.66666667,noun,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,arena,large,large,6,6,30,20,20,noun,adjective,adjective,0,0,0,0.027,0,mturk2,5
b,arena,people,person,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,arena,place,place,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,0.021,0,mturk2,5
b,arena,sporting,sport,3,10,30,10,33.33333333,noun,verb,noun,present_participle,0,0,NA,NA,mturk2,5
b,arena,sports,sport,7,10,30,23.33333333,33.33333333,noun,noun,noun,numbers,0,0,0.116,0,mturk2,5
b,arena,stadium,stadium,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,0.137,0.046,mturk2,5
v,argue,action,act,2,2,20,10,10,verb,noun,noun,actions_process,0,0,NA,NA,NA,NA
v,argue,anger,anger,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,attempt,attempt,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,bad,bad,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,argue,communicate,communicate,6,6,20,30,30,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,conversation,converse,1,1,20,5,5,verb,noun,verb,actions_process,0,0,NA,NA,NA,NA
v,argue,emotion,emotion,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,explain,explain,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,fight,fight,5,5,20,25,25,verb,noun,noun,0,0,0,0.507,0.054,NA,NA
v,argue,hit,hit,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,humans,human,4,4,20,20,20,verb,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,argue,idea,idea,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,intentional,intent,1,1,20,5,5,verb,adjective,noun,actions_process,characteristic,0,NA,NA,NA,NA
v,argue,involuntary,voluntary,1,1,20,5,5,verb,adjective,adjective,not,characteristic,0,NA,NA,NA,NA
v,argue,lose,lose,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,loud,loud,2,2,20,10,10,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,argue,mean,mean,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,opinion,opinion,3,3,20,15,15,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,point,point,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,process,process,1,1,20,5,5,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,scare,scare,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,speak,speak,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,stand,stand,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,stubborn,stubborn,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,argue,talk,talk,1,1,20,5,5,verb,verb,verb,0,0,0,0.02,0,NA,NA
v,argue,two,two,2,2,20,10,10,verb,other,other,0,0,0,NA,NA,NA,NA
v,argue,upset,upset,1,1,20,5,5,verb,verb,verb,0,0,0,NA,NA,NA,NA
v,argue,verb,verb,1,2,20,5,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,verbal,verb,1,2,20,5,10,verb,adjective,noun,characteristic,0,0,NA,NA,NA,NA
v,argue,violent,violent,1,1,20,5,5,verb,adjective,adjective,0,0,0,NA,NA,NA,NA
v,argue,voice,voice,4,4,20,20,20,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,word,word,2,2,20,10,10,verb,noun,noun,0,0,0,NA,NA,NA,NA
v,argue,yell,yell,4,4,20,20,20,verb,noun,noun,0,0,0,0.054,0,NA,NA
b,argument,2,two,1,21,76,1.315789474,27.63157895,noun,noun,other,0,0,0,NA,NA,wl17b,3
b,argument,agree,agree,4,31,76,5.263157895,40.78947368,noun,verb,verb,0,0,0,NA,NA,wl17b,3
b,argument,agreeing,agree,1,31,76,1.315789474,40.78947368,noun,verb,verb,present_participle,0,0,NA,NA,wl17b,3
b,argument,disagree,agree,3,31,76,3.947368421,40.78947368,noun,verb,verb,not,0,0,0.034,0,wl17b,3
b,argument,disagreement,agree,23,31,76,30.26315789,40.78947368,noun,noun,verb,not,actions_process,0,0.034,0.444,wl17b,3
b,argument,fight,fight,22,28,76,28.94736842,36.84210526,noun,noun,noun,0,0,0,0.514,0.014,wl17b,3
b,argument,fighting,fight,6,28,76,7.894736842,36.84210526,noun,verb,noun,present_participle,0,0,0.514,0.014,wl17b,3
b,argument,more,more,11,11,76,14.47368421,14.47368421,noun,adjective,adjective,0,0,0,NA,NA,wl17b,3
b,argument,people,person,28,29,76,36.84210526,38.15789474,noun,noun,noun,numbers,0,0,NA,NA,wl17b,3
b,argument,person,person,1,29,76,1.315789474,38.15789474,noun,noun,noun,0,0,0,NA,NA,wl17b,3
b,argument,two,two,20,21,76,26.31578947,27.63157895,noun,other,other,0,0,0,NA,NA,wl17b,3
b,aright,acceptable,accept,2,3,30,6.666666667,10,other,adjective,verb,actions_process,0,0,NA,NA,mturk2,5
b,aright,accepted,accept,1,3,30,3.333333333,10,other,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,aright,correct,correct,8,14,30,26.66666667,46.66666667,other,adjective,adjective,0,0,0,0.033,0,mturk2,5
b,aright,correctly,correct,6,14,30,20,46.66666667,other,other,adjective,characteristic,0,0,0.033,0,mturk2,5
b,aright,ok,ok,5,5,30,16.66666667,16.66666667,other,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,aright,proper,proper,4,8,30,13.33333333,26.66666667,other,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,aright,properly,proper,4,8,30,13.33333333,26.66666667,other,other,adjective,characteristic,0,0,NA,NA,mturk2,5
b,aright,right,right,6,9,30,20,30,other,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,aright,rightly,right,1,9,30,3.333333333,30,other,other,adjective,characteristic,0,0,NA,NA,mturk2,5
b,aright,upright,right,2,9,30,6.666666667,30,other,other,adjective,location,0,0,NA,NA,mturk2,5
v,arm,animal,animal,2,2,20,10,10,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,appendage,appendage,4,4,20,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,bad,bad,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,arm,bend,bend,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,body,body,14,14,20,70,70,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,bone,bone,4,4,20,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,break,break,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,carry,carry,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,eat,eat,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,extend,extend,3,3,20,15,15,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,fat,fat,1,1,20,5,5,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,arm,finger,finger,3,3,20,15,15,noun,noun,noun,0,0,0,0.018,0,NA,NA
v,arm,flesh,flesh,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,flex,flex,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,forearm,forearm,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,hair,hair,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,hand,hand,8,8,20,40,40,noun,noun,noun,0,0,0,0.145,0.103,NA,NA
v,arm,head,head,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,help,help,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,humans,human,6,6,20,30,30,noun,noun,adjective,numbers,0,0,NA,NA,NA,NA
v,arm,leg,leg,2,2,20,10,10,noun,noun,noun,0,0,0,0.673,0.503,NA,NA
v,arm,lift,lift,3,3,20,15,15,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,limb,limb,6,6,20,30,30,noun,noun,noun,0,0,0,0.018,0.389,NA,NA
v,arm,long,long,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,arm,move,move,6,6,20,30,30,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,muscle,muscle,6,6,20,30,30,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,object,object,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,pick,pick,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,power,power,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,pull,pull,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,push,push,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,reach,reach,4,4,20,20,20,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,rotate,rotate,1,1,20,5,5,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,shoulder,shoulder,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,strong,strong,2,2,20,10,10,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
v,arm,support,support,3,3,20,15,15,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,swing,swing,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,throw,throw,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
v,arm,touch,touch,1,1,20,5,5,noun,noun,noun,0,0,0,NA,NA,NA,NA
v,arm,two,two,4,4,20,20,20,noun,other,other,0,0,0,NA,NA,NA,NA
v,arm,up,up,2,2,20,10,10,noun,other,other,0,0,0,NA,NA,NA,NA
v,arm,useful,use,3,3,20,15,15,noun,adjective,verb,characteristic,0,0,NA,NA,NA,NA
v,arm,write,write,2,2,20,10,10,noun,verb,verb,0,0,0,NA,NA,NA,NA
b,armor,hard,hard,15,15,94,15.95744681,15.95744681,noun,adjective,adjective,0,0,0,NA,NA,wl14,2
b,armor,knight,knight,3,18,94,3.191489362,19.14893617,noun,noun,noun,0,0,0,0.293,0.517,wl14,2
b,armor,knights,knight,15,18,94,15.95744681,19.14893617,noun,noun,noun,numbers,0,0,0.293,0.517,wl14,2
b,armor,metal,metal,32,34,94,34.04255319,36.17021277,noun,noun,noun,0,0,0,0.107,0,wl14,2
b,armor,metals,metal,2,34,94,2.127659574,36.17021277,noun,noun,noun,numbers,0,0,0.107,0,wl14,2
b,armor,protect,protect,11,56,94,11.70212766,59.57446809,noun,verb,verb,0,0,0,NA,NA,wl14,2
b,armor,protected,protect,1,56,94,1.063829787,59.57446809,noun,verb,verb,past_tense,0,0,NA,NA,wl14,2
b,armor,protecting,protect,1,56,94,1.063829787,59.57446809,noun,verb,verb,present_participle,0,0,NA,NA,wl14,2
b,armor,protection,protect,24,56,94,25.53191489,59.57446809,noun,noun,verb,actions_process,0,0,0.114,0.014,wl14,2
b,armor,protective,protect,7,56,94,7.446808511,59.57446809,noun,adjective,verb,characteristic,0,0,NA,NA,wl14,2
b,armor,protects,protect,12,56,94,12.76595745,59.57446809,noun,verb,verb,third_person,0,0,NA,NA,wl14,2
b,armor,wear,wear,1,19,94,1.063829787,20.21276596,noun,verb,verb,0,0,0,NA,NA,wl14,2
b,armor,wearer,wear,3,19,94,3.191489362,20.21276596,noun,noun,verb,person_object,0,0,NA,NA,wl14,2
b,armor,wearing,wear,1,19,94,1.063829787,20.21276596,noun,verb,verb,present_participle,0,0,NA,NA,wl14,2
b,armor,worn,wear,14,19,94,14.89361702,20.21276596,noun,adjective,verb,characteristic,0,0,NA,NA,wl14,2
m,armour,ago,ago,5,5,30,16.66666667,16.66666667,noun,other,other,0,0,0,NA,NA,NA,NA
m,armour,body,body,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,armour,covering,cover,5,5,30,16.66666667,16.66666667,noun,verb,verb,present_participle,0,0,NA,NA,NA,NA
m,armour,fighting,fight,5,5,30,16.66666667,16.66666667,noun,verb,noun,present_participle,0,0,NA,NA,NA,NA
m,armour,heavy,heave,12,12,30,40,40,noun,adjective,noun,characteristic,0,0,NA,NA,NA,NA
m,armour,knights,knight,22,22,30,73.33333333,73.33333333,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,armour,long,long,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,armour,medieval,medieval,12,12,30,40,40,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,armour,metal,metal,24,24,30,80,80,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,armour,protection,protect,27,27,30,90,90,noun,noun,verb,actions_process,0,0,NA,NA,NA,NA
m,armour,shiny,shine,8,8,30,26.66666667,26.66666667,noun,adjective,verb,characteristic,0,0,NA,NA,NA,NA
m,armour,silver,silver,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,armour,strong,strong,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,armour,worn,wear,54,54,30,100,100,noun,adjective,verb,characteristic,0,0,NA,NA,NA,NA
b,arms,2,two,3,13,60,5,21.66666667,noun,noun,other,0,0,0,NA,NA,wl22a,3
b,arms,appendage,appendage,3,22,60,5,36.66666667,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,appendages,appendage,18,22,60,30,36.66666667,noun,noun,noun,numbers,0,0,NA,NA,wl22a,3
b,arms,appendicular,appendage,1,22,60,1.666666667,36.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,wl22a,3
b,arms,attach,attach,1,19,60,1.666666667,31.66666667,noun,verb,verb,0,0,0,NA,NA,wl22a,3
b,arms,attached,attach,18,19,60,30,31.66666667,noun,verb,verb,past_tense,0,0,NA,NA,wl22a,3
b,arms,bodies,body,2,47,60,3.333333333,78.33333333,noun,noun,noun,numbers,0,0,0.014,0,wl22a,3
b,arms,bodily,body,1,47,60,1.666666667,78.33333333,noun,adjective,noun,characteristic,0,0,0.014,0,wl22a,3
b,arms,body,body,44,47,60,73.33333333,78.33333333,noun,noun,noun,0,0,0,0.014,0,wl22a,3
b,arms,elbow,elbow,11,15,60,18.33333333,25,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,elbows,elbow,4,15,60,6.666666667,25,noun,noun,noun,numbers,0,0,NA,NA,wl22a,3
b,arms,finger,finger,3,12,60,5,20,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,fingers,finger,9,12,60,15,20,noun,noun,noun,numbers,0,0,0.028,0,wl22a,3
b,arms,hand,hand,4,41,60,6.666666667,68.33333333,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,hands,hand,37,41,60,61.66666667,68.33333333,noun,noun,noun,numbers,0,0,0.076,0.078,wl22a,3
b,arms,human,human,13,17,60,21.66666667,28.33333333,noun,adjective,adjective,0,0,0,NA,NA,wl22a,3
b,arms,humans,human,4,17,60,6.666666667,28.33333333,noun,noun,adjective,numbers,0,0,NA,NA,wl22a,3
b,arms,limb,limb,2,11,60,3.333333333,18.33333333,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,limbs,limb,9,11,60,15,18.33333333,noun,noun,noun,numbers,0,0,0.014,NA,wl22a,3
b,arms,long,long,10,10,60,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,wl22a,3
b,arms,muscle,muscle,4,16,60,6.666666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,muscles,muscle,10,16,60,16.66666667,26.66666667,noun,noun,noun,numbers,0,0,NA,NA,wl22a,3
b,arms,muscular,muscle,2,16,60,3.333333333,26.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,wl22a,3
b,arms,part,part,21,29,60,35,48.33333333,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,parts,part,8,29,60,13.33333333,48.33333333,noun,noun,noun,numbers,0,0,NA,NA,wl22a,3
b,arms,shoulder,shoulder,10,10,60,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,skin,skin,11,12,60,18.33333333,20,noun,noun,noun,0,0,0,NA,NA,wl22a,3
b,arms,skinny,skin,1,12,60,1.666666667,20,noun,adjective,noun,characteristic,0,0,NA,NA,wl22a,3
b,arms,two,two,10,13,60,16.66666667,21.66666667,noun,other,other,0,0,0,NA,NA,wl22a,3
b,arms,up,up,6,17,60,10,28.33333333,noun,other,other,0,0,0,NA,NA,wl22a,3
b,arms,upper,up,11,17,60,18.33333333,28.33333333,noun,adjective,other,magnitude,0,0,NA,NA,wl22a,3
b,arms,weapons,weapon,15,15,60,25,25,noun,noun,noun,numbers,0,0,0.076,NA,wl22a,3
b,army,camo,camouflage,4,13,58,6.896551724,22.4137931,noun,noun,noun,slang,0,0,NA,NA,wl1,1
b,army,camouflage,camouflage,9,13,58,15.51724138,22.4137931,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,army,countries,country,2,17,58,3.448275862,29.31034483,noun,noun,noun,numbers,0,0,NA,NA,wl1,1
b,army,country,country,15,17,58,25.86206897,29.31034483,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,army,fight,fight,5,18,58,8.620689655,31.03448276,noun,noun,noun,0,0,0,0.014,0,wl1,1
b,army,fighters,fight,3,18,58,5.172413793,31.03448276,noun,noun,noun,numbers,0,0,0.014,0,wl1,1
b,army,fighting,fight,6,18,58,10.34482759,31.03448276,noun,verb,noun,present_participle,0,0,0.014,0,wl1,1
b,army,fights,fight,4,18,58,6.896551724,31.03448276,noun,noun,noun,numbers,0,0,0.014,0,wl1,1
b,army,group,group,10,10,58,17.24137931,17.24137931,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,army,guns,gun,14,14,58,24.13793103,24.13793103,noun,noun,noun,numbers,0,0,NA,NA,wl1,1
b,army,men,man,10,10,58,17.24137931,17.24137931,noun,noun,noun,characteristic,0,0,NA,NA,wl1,1
b,army,military,military,14,14,58,24.13793103,24.13793103,noun,adjective,adjective,0,0,0,0.027,0.266,wl1,1
b,army,people,person,15,16,58,25.86206897,27.5862069,noun,noun,noun,numbers,0,0,NA,NA,wl1,1
b,army,person,person,1,16,58,1.724137931,27.5862069,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,army,protect,protect,4,18,58,6.896551724,31.03448276,noun,verb,verb,0,0,0,NA,NA,wl1,1
b,army,protecting,protect,1,18,58,1.724137931,31.03448276,noun,verb,verb,present_participle,0,0,NA,NA,wl1,1
b,army,protection,protect,7,18,58,12.06896552,31.03448276,noun,noun,verb,actions_process,0,0,NA,NA,wl1,1
b,army,protective,protect,1,18,58,1.724137931,31.03448276,noun,adjective,verb,characteristic,0,0,NA,NA,wl1,1
